캠페인ID,캠페인명,시작일,종료일,채널,캠페인유형,타깃세그먼트,노출수,클릭수,전환수,집행비용,매출기여,브랜드,담당자
MKT-2601-0913,01월_29CM_네이버_리타겟팅_913,2026-01-19,2026-01-24,네이버,리타겟팅,브랜드관심,4400335,228601,12614,28426867,269427128,29CM,이준혁
MKT-2601-1523,01월_29CM_틱톡_CRM_1523,2026-01-07,2026-01-16,틱톡,CRM,이탈방지,951626,74168,9278,7160157,62847933,29CM,박서연
MKT-2601-1156,01월_무신사_틱톡_리타겟팅_1156,2026-01-17,2026-01-24,틱톡,리타겟팅,신규유입,3034602,128876,7343,25151471,330183235,무신사,김지현
MKT-2601-0319,01월_무신사_CRM_브랜딩_319,2026-01-01,2026-01-05,CRM,브랜딩,MZ남성,3212278,25224,200,11448798,30668414,무신사,송민아
MKT-2601-0208,01월_29CM_카카오_브랜딩_208,2026-01-05,2026-01-13,카카오,브랜딩,브랜드관심,187961,1609,20,2569647,7099854,29CM,한도경
MKT-2601-0551,01월_무신사_네이버_퍼포먼스_551,2026-01-09,2026-01-15,네이버,퍼포먼스,브랜드관심,2417849,67583,2806,17272469,88692256,무신사,최유진
MKT-2601-0557,01월_무신사_카카오_퍼포먼스_557,2026-01-19,2026-01-22,카카오,퍼포먼스,이탈방지,659190,17369,788,5376275,30515434,무신사,한도경
MKT-2601-0161,01월_무신사_네이버_브랜딩_161,2026-01-23,2026-01-31,네이버,브랜딩,2030여성,328322,2479,22,1521697,2945581,무신사,윤세영
MKT-2601-0884,01월_무신사_유튜브_리타겟팅_884,2026-01-10,2026-01-24,유튜브,리타겟팅,VIP,1205516,81291,6048,13881873,204269978,무신사,박서연
MKT-2601-0740,01월_무신사_틱톡_퍼포먼스_740,2026-01-07,2026-01-19,틱톡,퍼포먼스,VIP,233064,5013,208,3131630,16725422,무신사,이준혁
MKT-2601-0662,01월_무신사_앱푸시_퍼포먼스_662,2026-01-08,2026-01-18,앱푸시,퍼포먼스,2030여성,1921509,30427,1205,25346962,150689051,무신사,이준혁
MKT-2601-0300,01월_29CM_CRM_브랜딩_300,2026-01-21,2026-01-26,CRM,브랜딩,MZ남성,998355,8041,48,5450191,11538259,29CM,김지현
MKT-2601-1352,01월_29CM_카카오_CRM_1352,2026-01-04,2026-01-09,카카오,CRM,브랜드관심,147798,11679,1069,1069363,7698854,29CM,박서연
MKT-2601-1172,01월_29CM_틱톡_리타겟팅_1172,2026-01-08,2026-01-21,틱톡,리타겟팅,VIP,980814,58306,4846,10594608,105982405,29CM,최유진
MKT-2601-0510,01월_무신사_네이버_퍼포먼스_510,2026-01-08,2026-01-22,네이버,퍼포먼스,VIP,933871,21911,910,8777574,35653579,무신사,이준혁
MKT-2601-1430,01월_무신사_앱푸시_CRM_1430,2026-01-21,2026-01-24,앱푸시,CRM,브랜드관심,649778,35713,3347,2228176,21196390,무신사,최유진
MKT-2601-0652,01월_무신사_앱푸시_퍼포먼스_652,2026-01-11,2026-01-21,앱푸시,퍼포먼스,이탈방지,1474730,34027,1129,6640842,22009862,무신사,김지현
MKT-2601-0339,01월_무신사_틱톡_브랜딩_339,2026-01-21,2026-01-31,틱톡,브랜딩,MZ남성,2751056,17598,91,27493275,76147186,무신사,송민아
MKT-2601-0667,01월_29CM_앱푸시_퍼포먼스_667,2026-01-13,2026-01-22,앱푸시,퍼포먼스,MZ남성,1774769,45039,1908,24971285,96888930,29CM,송민아
MKT-2601-0583,01월_무신사_카카오_퍼포먼스_583,2026-01-13,2026-01-26,카카오,퍼포먼스,MZ남성,689791,12474,421,4426617,18791897,무신사,윤세영
MKT-2601-0018,01월_무신사_인스타그램_브랜딩_18,2026-01-22,2026-01-31,인스타그램,브랜딩,이탈방지,1969042,17175,126,7804559,12814341,무신사,윤세영
MKT-2601-0213,01월_29CM_카카오_브랜딩_213,2026-01-06,2026-01-13,카카오,브랜딩,이탈방지,1155031,13029,154,14333312,37393079,29CM,김지현
MKT-2601-1037,01월_무신사_앱푸시_리타겟팅_1037,2026-01-06,2026-01-20,앱푸시,리타겟팅,MZ남성,587936,24918,1758,2125277,17677136,무신사,이준혁
MKT-2601-0514,01월_무신사_네이버_퍼포먼스_514,2026-01-02,2026-01-08,네이버,퍼포먼스,2030여성,1127652,19246,387,12485175,47970842,무신사,김지현
MKT-2601-1458,01월_무신사_CRM_CRM_1458,2026-01-03,2026-01-12,CRM,CRM,브랜드관심,2152868,144033,12061,27792757,203773494,무신사,윤세영
MKT-2601-0277,01월_29CM_CRM_브랜딩_277,2026-01-01,2026-01-05,CRM,브랜딩,이탈방지,1150069,15577,80,14371882,36070856,29CM,송민아
MKT-2601-0224,01월_29CM_앱푸시_브랜딩_224,2026-01-19,2026-01-23,앱푸시,브랜딩,MZ남성,1173339,15869,236,12868443,35999552,29CM,정하늘
MKT-2601-0624,01월_29CM_앱푸시_퍼포먼스_624,2026-01-03,2026-01-08,앱푸시,퍼포먼스,이탈방지,309361,7236,180,2216844,12734806,29CM,이준혁
MKT-2601-1415,01월_무신사_앱푸시_CRM_1415,2026-01-06,2026-01-18,앱푸시,CRM,2030여성,2434883,100928,10828,23795195,221240689,무신사,박서연
MKT-2601-1257,01월_29CM_유튜브_CRM_1257,2026-01-20,2026-01-26,유튜브,CRM,2030여성,1448887,110876,17553,20220420,174227672,29CM,송민아
MKT-2601-1308,01월_무신사_네이버_CRM_1308,2026-01-20,2026-01-22,네이버,CRM,VIP,3359800,252245,28524,25170439,143289779,무신사,김지현
MKT-2601-0077,01월_29CM_유튜브_브랜딩_77,2026-01-24,2026-01-28,유튜브,브랜딩,이탈방지,1949113,26679,146,27102973,75703465,29CM,송민아
MKT-2601-0005,01월_무신사_인스타그램_브랜딩_5,2026-01-08,2026-01-14,인스타그램,브랜딩,MZ남성,1651121,12742,114,17778534,39431962,무신사,이준혁
MKT-2601-1334,01월_무신사_네이버_CRM_1334,2026-01-17,2026-01-28,네이버,CRM,신규유입,1642903,135637,13464,21325665,176502114,무신사,김지현
MKT-2601-1013,01월_무신사_앱푸시_리타겟팅_1013,2026-01-04,2026-01-10,앱푸시,리타겟팅,신규유입,614304,33939,1944,6429258,94356761,무신사,정하늘
MKT-2601-0154,01월_무신사_네이버_브랜딩_154,2026-01-02,2026-01-07,네이버,브랜딩,VIP,1379105,10171,149,4675710,13392706,무신사,정하늘
MKT-2601-0792,01월_무신사_인스타그램_리타겟팅_792,2026-01-11,2026-01-15,인스타그램,리타겟팅,이탈방지,2214025,109069,10163,29936696,305245911,무신사,김지현
MKT-2601-0498,01월_29CM_유튜브_퍼포먼스_498,2026-01-12,2026-01-25,유튜브,퍼포먼스,VIP,2831961,42598,1445,16647359,90371239,29CM,윤세영
MKT-2601-0207,01월_무신사_카카오_브랜딩_207,2026-01-15,2026-01-21,카카오,브랜딩,신규유입,386928,5394,63,5526156,11647886,무신사,김지현
MKT-2601-1134,01월_29CM_틱톡_리타겟팅_1134,2026-01-10,2026-01-23,틱톡,리타겟팅,2030여성,1013414,66855,5801,10854408,95878545,29CM,송민아
MKT-2601-0148,01월_무신사_네이버_브랜딩_148,2026-01-21,2026-01-22,네이버,브랜딩,MZ남성,987570,13083,85,12973610,31512518,무신사,박서연
MKT-2601-0118,01월_29CM_네이버_브랜딩_118,2026-01-04,2026-01-15,네이버,브랜딩,신규유입,1585320,17956,119,22162882,58783302,29CM,송민아
MKT-2601-0655,01월_29CM_앱푸시_퍼포먼스_655,2026-01-22,2026-01-30,앱푸시,퍼포먼스,2030여성,1568531,35397,1108,9940782,29968835,29CM,최유진
MKT-2601-0030,01월_무신사_인스타그램_브랜딩_30,2026-01-10,2026-01-23,인스타그램,브랜딩,이탈방지,2669082,38140,425,26296437,59723075,무신사,윤세영
MKT-2601-0561,01월_무신사_카카오_퍼포먼스_561,2026-01-04,2026-01-12,카카오,퍼포먼스,브랜드관심,1008675,38139,1675,4121166,15376692,무신사,김지현
MKT-2601-0241,01월_무신사_앱푸시_브랜딩_241,2026-01-12,2026-01-16,앱푸시,브랜딩,이탈방지,3562080,23925,152,28789830,72357629,무신사,송민아
MKT-2601-0715,01월_무신사_CRM_퍼포먼스_715,2026-01-22,2026-01-28,CRM,퍼포먼스,브랜드관심,2221538,49070,2233,17849698,102761631,무신사,박서연
MKT-2601-1214,01월_무신사_인스타그램_CRM_1214,2026-01-11,2026-01-25,인스타그램,CRM,VIP,4144316,365869,37691,18509421,141513463,무신사,이준혁
MKT-2601-0046,01월_무신사_인스타그램_브랜딩_46,2026-01-04,2026-01-05,인스타그램,브랜딩,VIP,2418604,28027,392,17524842,28722582,무신사,김지현
MKT-2601-0525,01월_무신사_네이버_퍼포먼스_525,2026-01-09,2026-01-10,네이버,퍼포먼스,VIP,204260,4463,184,2474677,14412604,무신사,이준혁
MKT-2601-0387,01월_무신사_틱톡_브랜딩_387,2026-01-03,2026-01-14,틱톡,브랜딩,2030여성,744044,9688,120,7377126,20992204,무신사,박서연
MKT-2601-0160,01월_무신사_네이버_브랜딩_160,2026-01-24,2026-01-31,네이버,브랜딩,VIP,561608,8925,106,3966645,8999318,무신사,박서연
MKT-2601-1129,01월_무신사_틱톡_리타겟팅_1129,2026-01-18,2026-01-27,틱톡,리타겟팅,2030여성,1664246,90374,6515,16240089,159018994,무신사,송민아
MKT-2601-0940,01월_무신사_네이버_리타겟팅_940,2026-01-17,2026-01-30,네이버,리타겟팅,이탈방지,1970239,95824,6250,25055026,203759666,무신사,이준혁
MKT-2601-1066,01월_무신사_CRM_리타겟팅_1066,2026-01-15,2026-01-18,CRM,리타겟팅,VIP,2368731,74165,6178,24612779,213940476,무신사,박서연
MKT-2601-0517,01월_무신사_네이버_퍼포먼스_517,2026-01-03,2026-01-16,네이버,퍼포먼스,브랜드관심,222806,6092,232,1446362,5986591,무신사,정하늘
MKT-2601-0936,01월_29CM_네이버_리타겟팅_936,2026-01-14,2026-01-22,네이버,리타겟팅,VIP,478063,15037,1300,5949388,74497762,29CM,최유진
MKT-2601-0127,01월_무신사_네이버_브랜딩_127,2026-01-21,2026-01-31,네이버,브랜딩,MZ남성,2167018,28490,222,17966997,50313869,무신사,송민아
MKT-2601-0421,01월_29CM_인스타그램_퍼포먼스_421,2026-01-17,2026-01-20,인스타그램,퍼포먼스,2030여성,5269875,184005,7929,27758149,89092896,29CM,김지현
MKT-2601-0727,01월_무신사_틱톡_퍼포먼스_727,2026-01-12,2026-01-23,틱톡,퍼포먼스,브랜드관심,283445,5849,160,3703858,11925201,무신사,최유진
MKT-2601-1064,01월_무신사_CRM_리타겟팅_1064,2026-01-13,2026-01-16,CRM,리타겟팅,VIP,2312514,91340,6519,21117826,262238840,무신사,윤세영
MKT-2601-0627,01월_무신사_앱푸시_퍼포먼스_627,2026-01-02,2026-01-11,앱푸시,퍼포먼스,VIP,2090912,44483,1279,29035830,141558977,무신사,송민아
MKT-2601-1439,01월_무신사_앱푸시_CRM_1439,2026-01-02,2026-01-16,앱푸시,CRM,MZ남성,649845,31616,2947,8310696,69781835,무신사,정하늘
MKT-2601-0839,01월_29CM_유튜브_리타겟팅_839,2026-01-16,2026-01-25,유튜브,리타겟팅,신규유입,5211485,229804,16675,25105570,243697241,29CM,이준혁
MKT-2601-1137,01월_29CM_틱톡_리타겟팅_1137,2026-01-04,2026-01-13,틱톡,리타겟팅,이탈방지,1149107,74599,3668,14577331,208731777,29CM,김지현
MKT-2601-1549,01월_무신사_틱톡_CRM_1549,2026-01-22,2026-01-25,틱톡,CRM,신규유입,1259604,55998,4856,10812692,78722012,무신사,박서연
MKT-2601-1374,01월_29CM_카카오_CRM_1374,2026-01-11,2026-01-18,카카오,CRM,VIP,546443,26346,3614,7106838,59738254,29CM,정하늘
MKT-2601-0106,01월_29CM_유튜브_브랜딩_106,2026-01-13,2026-01-18,유튜브,브랜딩,브랜드관심,971535,11916,128,10950724,31631982,29CM,윤세영
MKT-2601-0315,01월_29CM_CRM_브랜딩_315,2026-01-09,2026-01-10,CRM,브랜딩,신규유입,1754043,9963,62,21255105,37423474,29CM,박서연
MKT-2601-0170,01월_무신사_카카오_브랜딩_170,2026-01-10,2026-01-24,카카오,브랜딩,MZ남성,792393,5734,77,4297547,10552430,무신사,김지현
MKT-2601-0423,01월_29CM_인스타그램_퍼포먼스_423,2026-01-15,2026-01-26,인스타그램,퍼포먼스,2030여성,2532277,75431,2462,10157750,50992123,29CM,김지현
MKT-2601-0966,01월_무신사_카카오_리타겟팅_966,2026-01-13,2026-01-14,카카오,리타겟팅,브랜드관심,1551716,83232,4941,14715976,165595744,무신사,정하늘
MKT-2601-0927,01월_무신사_네이버_리타겟팅_927,2026-01-01,2026-01-11,네이버,리타겟팅,이탈방지,565027,21284,1124,7397503,84432601,무신사,박서연
MKT-2601-0439,01월_무신사_인스타그램_퍼포먼스_439,2026-01-20,2026-01-31,인스타그램,퍼포먼스,이탈방지,3253828,112513,2892,21920284,75811019,무신사,윤세영
MKT-2601-0049,01월_무신사_인스타그램_브랜딩_49,2026-01-03,2026-01-12,인스타그램,브랜딩,2030여성,2575483,32025,349,22654793,54722189,무신사,최유진
MKT-2601-0980,01월_29CM_카카오_리타겟팅_980,2026-01-15,2026-01-23,카카오,리타겟팅,VIP,1568651,74140,6724,23443999,253364405,29CM,김지현
MKT-2601-0393,01월_29CM_인스타그램_퍼포먼스_393,2026-01-17,2026-01-28,인스타그램,퍼포먼스,2030여성,2561169,72888,2087,11976385,47450028,29CM,박서연
MKT-2601-0093,01월_무신사_유튜브_브랜딩_93,2026-01-10,2026-01-15,유튜브,브랜딩,브랜드관심,1486852,21428,269,17154219,44179176,무신사,박서연
MKT-2601-1115,01월_29CM_CRM_리타겟팅_1115,2026-01-15,2026-01-29,CRM,리타겟팅,MZ남성,2446552,73803,5331,22839325,233953629,29CM,이준혁
MKT-2601-1349,01월_무신사_카카오_CRM_1349,2026-01-20,2026-01-31,카카오,CRM,VIP,3573603,209643,24867,18929972,127095089,무신사,송민아
MKT-2601-0410,01월_무신사_인스타그램_퍼포먼스_410,2026-01-14,2026-01-26,인스타그램,퍼포먼스,2030여성,144588,3348,130,1017755,3773291,무신사,윤세영
MKT-2601-1053,01월_무신사_앱푸시_리타겟팅_1053,2026-01-21,2026-01-26,앱푸시,리타겟팅,이탈방지,2478344,119295,6014,21006668,186185851,무신사,김지현
MKT-2601-0992,01월_무신사_카카오_리타겟팅_992,2026-01-21,2026-01-31,카카오,리타겟팅,신규유입,9364997,466525,45348,28734697,343660227,무신사,이준혁
MKT-2601-0665,01월_무신사_앱푸시_퍼포먼스_665,2026-01-19,2026-01-29,앱푸시,퍼포먼스,VIP,3799609,80554,3599,14492567,60406143,무신사,송민아
MKT-2601-1106,01월_29CM_CRM_리타겟팅_1106,2026-01-13,2026-01-19,CRM,리타겟팅,신규유입,976618,29896,1559,3168862,36413345,29CM,정하늘
MKT-2601-0669,01월_무신사_CRM_퍼포먼스_669,2026-01-15,2026-01-28,CRM,퍼포먼스,2030여성,1748965,46809,1479,24622580,111267020,무신사,최유진
MKT-2601-0293,01월_무신사_CRM_브랜딩_293,2026-01-12,2026-01-26,CRM,브랜딩,MZ남성,1162590,9535,60,15368649,41981841,무신사,이준혁
MKT-2601-1203,01월_무신사_인스타그램_CRM_1203,2026-01-05,2026-01-18,인스타그램,CRM,MZ남성,949694,61889,3854,5164002,46045468,무신사,이준혁
MKT-2601-1088,01월_무신사_CRM_리타겟팅_1088,2026-01-22,2026-01-31,CRM,리타겟팅,MZ남성,2447772,119535,10711,19388475,273224056,무신사,김지현
MKT-2601-1055,01월_무신사_앱푸시_리타겟팅_1055,2026-01-18,2026-01-28,앱푸시,리타겟팅,VIP,4474271,313174,18707,28012138,274094410,무신사,한도경
MKT-2601-0067,01월_무신사_유튜브_브랜딩_67,2026-01-07,2026-01-08,유튜브,브랜딩,VIP,3269681,33495,378,29245429,49284226,무신사,한도경
MKT-2601-0029,01월_무신사_인스타그램_브랜딩_29,2026-01-18,2026-01-27,인스타그램,브랜딩,신규유입,7529810,85149,1204,24659106,64577934,무신사,정하늘
MKT-2601-1209,01월_29CM_인스타그램_CRM_1209,2026-01-18,2026-01-21,인스타그램,CRM,신규유입,999719,68815,6582,14703081,133223620,29CM,정하늘
MKT-2601-0296,01월_무신사_CRM_브랜딩_296,2026-01-22,2026-01-31,CRM,브랜딩,VIP,892506,9009,46,8381143,21434574,무신사,윤세영
MKT-2601-0534,01월_29CM_네이버_퍼포먼스_534,2026-01-16,2026-01-24,네이버,퍼포먼스,VIP,1183458,35864,1208,9458737,37205523,29CM,정하늘
MKT-2601-1242,01월_29CM_유튜브_CRM_1242,2026-01-01,2026-01-07,유튜브,CRM,2030여성,1102154,67761,7157,8827579,66680381,29CM,송민아
MKT-2601-0388,01월_29CM_틱톡_브랜딩_388,2026-01-11,2026-01-21,틱톡,브랜딩,MZ남성,76150,649,8,979778,2442317,29CM,정하늘
MKT-2601-0535,01월_29CM_네이버_퍼포먼스_535,2026-01-11,2026-01-21,네이버,퍼포먼스,VIP,308402,6370,181,4488142,25055509,29CM,최유진
MKT-2601-0088,01월_무신사_유튜브_브랜딩_88,2026-01-20,2026-01-24,유튜브,브랜딩,VIP,5733629,36029,416,26576343,41238509,무신사,박서연
MKT-2601-1087,01월_29CM_CRM_리타겟팅_1087,2026-01-21,2026-01-31,CRM,리타겟팅,이탈방지,1415404,48845,4561,14782866,194708475,29CM,최유진
MKT-2601-0776,01월_무신사_틱톡_퍼포먼스_776,2026-01-12,2026-01-25,틱톡,퍼포먼스,이탈방지,5362596,81723,2933,23238133,77304367,무신사,한도경
MKT-2601-1033,01월_29CM_앱푸시_리타겟팅_1033,2026-01-04,2026-01-08,앱푸시,리타겟팅,VIP,4811259,265107,16097,21383001,247832695,29CM,박서연
MKT-2601-1404,01월_무신사_앱푸시_CRM_1404,2026-01-13,2026-01-22,앱푸시,CRM,2030여성,2043187,103579,12229,24817495,183271409,무신사,한도경
MKT-2601-1518,01월_무신사_틱톡_CRM_1518,2026-01-06,2026-01-18,틱톡,CRM,VIP,39626,1848,164,562299,5445398,무신사,이준혁
MKT-2601-0149,01월_무신사_네이버_브랜딩_149,2026-01-24,2026-01-30,네이버,브랜딩,신규유입,8242986,62348,864,28464432,70807970,무신사,한도경
MKT-2601-0318,01월_29CM_CRM_브랜딩_318,2026-01-16,2026-01-17,CRM,브랜딩,신규유입,2244095,13800,71,19389499,32500784,29CM,송민아
MKT-2601-0738,01월_29CM_틱톡_퍼포먼스_738,2026-01-05,2026-01-16,틱톡,퍼포먼스,브랜드관심,390039,8272,185,5540326,23596577,29CM,송민아
MKT-2601-0055,01월_무신사_인스타그램_브랜딩_55,2026-01-03,2026-01-10,인스타그램,브랜딩,이탈방지,3207967,40587,212,13864866,34174540,무신사,박서연
MKT-2601-0903,01월_29CM_네이버_리타겟팅_903,2026-01-18,2026-01-21,네이버,리타겟팅,VIP,243664,10398,692,3525061,40497960,29CM,김지현
MKT-2601-1020,01월_무신사_앱푸시_리타겟팅_1020,2026-01-24,2026-01-28,앱푸시,리타겟팅,2030여성,190547,13587,894,1394226,15918208,무신사,김지현
MKT-2601-0820,01월_29CM_인스타그램_리타겟팅_820,2026-01-09,2026-01-20,인스타그램,리타겟팅,MZ남성,2067314,87259,7427,26787479,340156905,29CM,김지현
MKT-2601-1537,01월_29CM_틱톡_CRM_1537,2026-01-20,2026-01-31,틱톡,CRM,신규유입,1838025,119535,21131,16989662,125202596,29CM,한도경
MKT-2601-0151,01월_무신사_네이버_브랜딩_151,2026-01-08,2026-01-09,네이버,브랜딩,2030여성,1745740,13532,175,22064328,35086298,무신사,송민아
MKT-2601-1519,01월_무신사_틱톡_CRM_1519,2026-01-07,2026-01-12,틱톡,CRM,신규유입,3537188,279650,32884,13557007,75333692,무신사,송민아
MKT-2601-1437,01월_무신사_앱푸시_CRM_1437,2026-01-10,2026-01-13,앱푸시,CRM,신규유입,659237,53482,4840,5136490,47959497,무신사,송민아
MKT-2601-0481,01월_무신사_유튜브_퍼포먼스_481,2026-01-15,2026-01-23,유튜브,퍼포먼스,신규유입,409347,8334,266,2889970,8921228,무신사,김지현
MKT-2601-1557,01월_29CM_틱톡_CRM_1557,2026-01-09,2026-01-12,틱톡,CRM,이탈방지,1291020,56592,5426,16550173,155224675,29CM,이준혁
MKT-2601-1284,01월_29CM_유튜브_CRM_1284,2026-01-03,2026-01-04,유튜브,CRM,VIP,831637,61857,6813,8974000,47329462,29CM,박서연
MKT-2601-0202,01월_29CM_카카오_브랜딩_202,2026-01-04,2026-01-06,카카오,브랜딩,MZ남성,523887,8307,42,7733288,22529113,29CM,송민아
MKT-2601-1161,01월_무신사_틱톡_리타겟팅_1161,2026-01-07,2026-01-19,틱톡,리타겟팅,브랜드관심,567715,27043,1991,8431252,98435676,무신사,윤세영
MKT-2601-0408,01월_29CM_인스타그램_퍼포먼스_408,2026-01-24,2026-01-31,인스타그램,퍼포먼스,2030여성,907484,37136,1196,4768352,15747853,29CM,박서연
MKT-2601-0757,01월_무신사_틱톡_퍼포먼스_757,2026-01-18,2026-01-31,틱톡,퍼포먼스,신규유입,461516,15933,603,2358484,9180645,무신사,한도경
MKT-2601-0420,01월_29CM_인스타그램_퍼포먼스_420,2026-01-07,2026-01-12,인스타그램,퍼포먼스,이탈방지,810422,19233,657,7968660,44337894,29CM,윤세영
MKT-2601-1159,01월_무신사_틱톡_리타겟팅_1159,2026-01-12,2026-01-26,틱톡,리타겟팅,2030여성,252288,12381,897,3330556,27214596,무신사,정하늘
MKT-2601-0165,01월_무신사_네이버_브랜딩_165,2026-01-05,2026-01-09,네이버,브랜딩,이탈방지,462753,6072,45,5478966,13117755,무신사,김지현
MKT-2601-0205,01월_무신사_카카오_브랜딩_205,2026-01-02,2026-01-07,카카오,브랜딩,VIP,1969385,25599,173,12572649,26873755,무신사,한도경
MKT-2601-0593,01월_무신사_카카오_퍼포먼스_593,2026-01-24,2026-01-25,카카오,퍼포먼스,이탈방지,258648,10652,486,2860204,12448277,무신사,윤세영
MKT-2601-0923,01월_29CM_네이버_리타겟팅_923,2026-01-05,2026-01-17,네이버,리타겟팅,신규유입,980956,45712,2664,9906396,102870772,29CM,윤세영
MKT-2601-0682,01월_29CM_CRM_퍼포먼스_682,2026-01-07,2026-01-17,CRM,퍼포먼스,신규유입,457675,7369,242,5294096,28692693,29CM,박서연
MKT-2601-0065,01월_무신사_유튜브_브랜딩_65,2026-01-16,2026-01-21,유튜브,브랜딩,신규유입,1233853,13802,71,5819964,14145114,무신사,송민아
MKT-2601-0580,01월_29CM_카카오_퍼포먼스_580,2026-01-16,2026-01-30,카카오,퍼포먼스,신규유입,3629150,118412,5631,14233131,65588647,29CM,윤세영
MKT-2601-0334,01월_무신사_틱톡_브랜딩_334,2026-01-21,2026-01-24,틱톡,브랜딩,브랜드관심,107375,1069,5,1515351,3402889,무신사,박서연
MKT-2601-1350,01월_무신사_카카오_CRM_1350,2026-01-15,2026-01-22,카카오,CRM,이탈방지,2514322,172728,18771,28504465,174034069,무신사,윤세영
MKT-2601-1366,01월_무신사_카카오_CRM_1366,2026-01-15,2026-01-17,카카오,CRM,브랜드관심,2235017,115959,8770,23574511,171419467,무신사,윤세영
MKT-2601-0829,01월_무신사_인스타그램_리타겟팅_829,2026-01-13,2026-01-27,인스타그램,리타겟팅,VIP,4725568,154180,10926,28493694,235307852,무신사,정하늘
MKT-2601-0200,01월_무신사_카카오_브랜딩_200,2026-01-24,2026-01-31,카카오,브랜딩,브랜드관심,393650,2746,19,1780447,3896850,무신사,정하늘
MKT-2601-0730,01월_무신사_틱톡_퍼포먼스_730,2026-01-22,2026-01-31,틱톡,퍼포먼스,신규유입,60534,1206,41,551566,2577703,무신사,김지현
MKT-2601-0661,01월_무신사_앱푸시_퍼포먼스_661,2026-01-13,2026-01-18,앱푸시,퍼포먼스,이탈방지,3087546,92988,2474,28348973,102838126,무신사,윤세영
MKT-2601-0677,01월_무신사_CRM_퍼포먼스_677,2026-01-02,2026-01-14,CRM,퍼포먼스,브랜드관심,1301693,35334,875,15912912,67365280,무신사,이준혁
MKT-2601-1130,01월_무신사_틱톡_리타겟팅_1130,2026-01-12,2026-01-22,틱톡,리타겟팅,이탈방지,1937489,83165,4894,18318378,273046231,무신사,이준혁
MKT-2601-0566,01월_무신사_카카오_퍼포먼스_566,2026-01-22,2026-01-31,카카오,퍼포먼스,2030여성,3012369,78730,3205,11960202,41307435,무신사,김지현
MKT-2601-0844,01월_무신사_유튜브_리타겟팅_844,2026-01-06,2026-01-07,유튜브,리타겟팅,이탈방지,717192,38234,3583,8289292,94378926,무신사,김지현
MKT-2601-0543,01월_무신사_네이버_퍼포먼스_543,2026-01-18,2026-01-23,네이버,퍼포먼스,VIP,1909932,61502,2751,26219825,135162537,무신사,윤세영
MKT-2601-0089,01월_29CM_유튜브_브랜딩_89,2026-01-09,2026-01-22,유튜브,브랜딩,VIP,368440,1898,16,4726521,9056224,29CM,윤세영
MKT-2601-1015,01월_29CM_앱푸시_리타겟팅_1015,2026-01-23,2026-01-31,앱푸시,리타겟팅,2030여성,2238502,102975,9579,26446058,216984519,29CM,이준혁
MKT-2601-1456,01월_29CM_CRM_CRM_1456,2026-01-11,2026-01-15,CRM,CRM,이탈방지,3207776,240411,28229,19938276,134141315,29CM,이준혁
MKT-2601-1524,01월_29CM_틱톡_CRM_1524,2026-01-09,2026-01-14,틱톡,CRM,2030여성,2931575,200653,32391,13629928,135496074,29CM,최유진
MKT-2601-0036,01월_무신사_인스타그램_브랜딩_36,2026-01-15,2026-01-20,인스타그램,브랜딩,MZ남성,910886,8227,67,9359141,17047513,무신사,한도경
MKT-2601-1105,01월_29CM_CRM_리타겟팅_1105,2026-01-22,2026-01-26,CRM,리타겟팅,MZ남성,2029184,114437,9248,27923450,306073097,29CM,송민아
MKT-2601-1151,01월_29CM_틱톡_리타겟팅_1151,2026-01-04,2026-01-08,틱톡,리타겟팅,2030여성,1764165,114697,6860,26095625,374201699,29CM,송민아
MKT-2601-1120,01월_29CM_틱톡_리타겟팅_1120,2026-01-24,2026-01-31,틱톡,리타겟팅,VIP,1390488,74068,4616,14898543,198919380,29CM,김지현
MKT-2601-1149,01월_무신사_틱톡_리타겟팅_1149,2026-01-17,2026-01-20,틱톡,리타겟팅,2030여성,1899932,86448,7017,22602997,221339302,무신사,박서연
MKT-2601-0632,01월_29CM_앱푸시_퍼포먼스_632,2026-01-19,2026-01-21,앱푸시,퍼포먼스,브랜드관심,2558966,82052,3382,15032666,83812267,29CM,김지현
MKT-2601-0354,01월_무신사_틱톡_브랜딩_354,2026-01-21,2026-01-31,틱톡,브랜딩,VIP,1649818,17640,227,23884358,70623085,무신사,최유진
MKT-2601-0885,01월_29CM_유튜브_리타겟팅_885,2026-01-04,2026-01-11,유튜브,리타겟팅,MZ남성,394495,18504,1472,4442804,66229267,29CM,박서연
MKT-2601-1407,01월_무신사_앱푸시_CRM_1407,2026-01-10,2026-01-18,앱푸시,CRM,2030여성,1472698,96976,7409,16773741,146366769,무신사,최유진
MKT-2601-0367,01월_29CM_틱톡_브랜딩_367,2026-01-10,2026-01-23,틱톡,브랜딩,VIP,124605,1084,10,1820706,4821501,29CM,김지현
MKT-2601-0452,01월_무신사_유튜브_퍼포먼스_452,2026-01-23,2026-01-31,유튜브,퍼포먼스,신규유입,409679,7139,266,3905668,13950428,무신사,한도경
MKT-2601-0735,01월_무신사_틱톡_퍼포먼스_735,2026-01-23,2026-01-31,틱톡,퍼포먼스,브랜드관심,1386476,25687,1117,18687175,98562905,무신사,정하늘
MKT-2601-0060,01월_무신사_유튜브_브랜딩_60,2026-01-03,2026-01-05,유튜브,브랜딩,MZ남성,171253,1039,5,2142596,5740089,무신사,김지현
