주문번호,주문일,주문시간,요일,인원수,SKU,카테고리,메뉴명,수량,단가,합계,원가합계,결제수단
P-260329-2784,2026-03-29,18:29,일,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,간편결제
P-260329-2784,2026-03-29,18:29,일,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260329-2784,2026-03-29,18:29,일,4,D007,사이드,도토리묵,1,11000,11000,2800,간편결제
P-260329-2784,2026-03-29,18:29,일,4,D006,사이드,계란말이,1,9000,9000,2400,간편결제
P-260329-2784,2026-03-29,18:29,일,4,A004,주류,카스,1,6000,6000,1500,간편결제
P-260329-2784,2026-03-29,18:29,일,4,A003,주류,테라,2,6000,12000,3000,간편결제
P-260329-2784,2026-03-29,18:29,일,4,B004,음료,식혜,2,5000,10000,2400,간편결제
P-260329-2785,2026-03-29,14:45,일,8,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,카드
P-260329-2785,2026-03-29,14:45,일,8,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260329-2785,2026-03-29,14:45,일,8,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260329-2785,2026-03-29,14:45,일,8,S009,식사,한우 육회비빔밥,2,22000,44000,21000,카드
P-260329-2785,2026-03-29,14:45,일,8,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260329-2785,2026-03-29,14:45,일,8,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260329-2786,2026-03-29,12:49,일,5,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260329-2786,2026-03-29,12:49,일,5,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260329-2786,2026-03-29,12:49,일,5,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260329-2786,2026-03-29,12:49,일,5,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260329-2786,2026-03-29,12:49,일,5,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260329-2787,2026-03-29,15:32,일,4,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260329-2787,2026-03-29,15:32,일,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260329-2787,2026-03-29,15:32,일,4,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260329-2787,2026-03-29,15:32,일,4,A003,주류,테라,2,6000,12000,3000,카드
P-260329-2787,2026-03-29,15:32,일,4,A004,주류,카스,1,6000,6000,1500,카드
P-260329-2787,2026-03-29,15:32,일,4,B001,음료,사이다,1,4000,4000,900,카드
P-260329-2787,2026-03-29,15:32,일,4,E004,디저트,수제 한과 모듬,1,9000,9000,2400,카드
P-260329-2788,2026-03-29,14:35,일,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260329-2788,2026-03-29,14:35,일,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260329-2788,2026-03-29,14:35,일,4,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260329-2788,2026-03-29,14:35,일,4,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260329-2788,2026-03-29,14:35,일,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260329-2789,2026-03-29,13:19,일,5,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260329-2789,2026-03-29,13:19,일,5,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260329-2789,2026-03-29,13:19,일,5,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260329-2789,2026-03-29,13:19,일,5,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260329-2789,2026-03-29,13:19,일,5,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260329-2790,2026-03-29,17:27,일,8,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260329-2790,2026-03-29,17:27,일,8,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260329-2790,2026-03-29,17:27,일,8,D003,사이드,감자전,1,14000,14000,3200,카드
P-260329-2790,2026-03-29,17:27,일,8,A003,주류,테라,3,6000,18000,4500,카드
P-260329-2790,2026-03-29,17:27,일,8,A007,주류,막걸리 (병),4,8000,32000,7200,카드
P-260329-2790,2026-03-29,17:27,일,8,B002,음료,콜라,1,4000,4000,900,카드
P-260329-2791,2026-03-29,12:23,일,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260329-2791,2026-03-29,12:23,일,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260329-2792,2026-03-29,18:41,일,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260329-2792,2026-03-29,18:41,일,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260329-2792,2026-03-29,18:41,일,2,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260329-2792,2026-03-29,18:41,일,2,A003,주류,테라,2,6000,12000,3000,카드
P-260329-2792,2026-03-29,18:41,일,2,B004,음료,식혜,2,5000,10000,2400,카드
P-260329-2793,2026-03-29,14:40,일,4,S002,식사,한우육개장,3,21000,63000,24600,카드
P-260329-2793,2026-03-29,14:40,일,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260329-2794,2026-03-29,19:57,일,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260329-2794,2026-03-29,19:57,일,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260329-2794,2026-03-29,19:57,일,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260329-2794,2026-03-29,19:57,일,2,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260329-2794,2026-03-29,19:57,일,2,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260329-2794,2026-03-29,19:57,일,2,B001,음료,사이다,1,4000,4000,900,카드
P-260329-2795,2026-03-29,12:05,일,5,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260329-2795,2026-03-29,12:05,일,5,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260329-2795,2026-03-29,12:05,일,5,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260329-2795,2026-03-29,12:05,일,5,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260329-2795,2026-03-29,12:05,일,5,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260329-2795,2026-03-29,12:05,일,5,D003,사이드,감자전,1,14000,14000,3200,카드
P-260329-2796,2026-03-29,19:08,일,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260329-2796,2026-03-29,19:08,일,4,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260329-2796,2026-03-29,19:08,일,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260329-2796,2026-03-29,19:08,일,4,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260329-2796,2026-03-29,19:08,일,4,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260329-2796,2026-03-29,19:08,일,4,A002,주류,처음처럼,1,5000,5000,1200,카드
P-260329-2797,2026-03-29,13:05,일,5,S009,식사,한우 육회비빔밥,2,22000,44000,21000,카드
P-260329-2797,2026-03-29,13:05,일,5,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260329-2797,2026-03-29,13:05,일,5,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260329-2797,2026-03-29,13:05,일,5,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260330-2798,2026-03-30,19:02,월,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260330-2798,2026-03-30,19:02,월,4,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260330-2798,2026-03-30,19:02,월,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260330-2798,2026-03-30,19:02,월,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260330-2798,2026-03-30,19:02,월,4,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260330-2798,2026-03-30,19:02,월,4,A004,주류,카스,1,6000,6000,1500,카드
P-260330-2798,2026-03-30,19:02,월,4,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260330-2798,2026-03-30,19:02,월,4,B002,음료,콜라,2,4000,8000,1800,카드
P-260330-2799,2026-03-30,12:53,월,4,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260330-2799,2026-03-30,12:53,월,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260330-2799,2026-03-30,12:53,월,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260330-2799,2026-03-30,12:53,월,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260330-2799,2026-03-30,12:53,월,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260330-2800,2026-03-30,20:04,월,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260330-2800,2026-03-30,20:04,월,3,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260330-2800,2026-03-30,20:04,월,3,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260330-2800,2026-03-30,20:04,월,3,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260330-2800,2026-03-30,20:04,월,3,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260330-2800,2026-03-30,20:04,월,3,A006,주류,복분자주 (병),2,22000,44000,13600,카드
P-260330-2800,2026-03-30,20:04,월,3,B001,음료,사이다,1,4000,4000,900,카드
P-260330-2801,2026-03-30,22:44,월,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260330-2801,2026-03-30,22:44,월,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260330-2801,2026-03-30,22:44,월,2,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260330-2802,2026-03-30,18:35,월,5,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260330-2802,2026-03-30,18:35,월,5,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260330-2802,2026-03-30,18:35,월,5,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260330-2802,2026-03-30,18:35,월,5,A003,주류,테라,1,6000,6000,1500,카드
P-260330-2802,2026-03-30,18:35,월,5,A006,주류,복분자주 (병),2,22000,44000,13600,카드
P-260330-2803,2026-03-30,14:34,월,2,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260330-2803,2026-03-30,14:34,월,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260330-2804,2026-03-30,20:43,월,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260330-2804,2026-03-30,20:43,월,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260330-2804,2026-03-30,20:43,월,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260330-2804,2026-03-30,20:43,월,4,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260330-2804,2026-03-30,20:43,월,4,A003,주류,테라,2,6000,12000,3000,카드
P-260330-2804,2026-03-30,20:43,월,4,A005,주류,한라산,1,14000,14000,4500,카드
P-260330-2804,2026-03-30,20:43,월,4,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260330-2805,2026-03-30,22:50,월,5,S002,식사,한우육개장,1,21000,21000,8200,간편결제
P-260330-2805,2026-03-30,22:50,월,5,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260330-2805,2026-03-30,22:50,월,5,D003,사이드,감자전,1,14000,14000,3200,간편결제
P-260330-2805,2026-03-30,22:50,월,5,A003,주류,테라,2,6000,12000,3000,간편결제
P-260330-2805,2026-03-30,22:50,월,5,A006,주류,복분자주 (병),1,22000,22000,6800,간편결제
P-260330-2806,2026-03-30,12:08,월,2,S010,식사,들기름 막국수,1,13000,13000,4200,계좌이체
P-260330-2806,2026-03-30,12:08,월,2,S002,식사,한우육개장,1,21000,21000,8200,계좌이체
P-260330-2806,2026-03-30,12:08,월,2,B001,음료,사이다,2,4000,8000,1800,계좌이체
P-260330-2807,2026-03-30,12:28,월,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260330-2807,2026-03-30,12:28,월,4,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260330-2807,2026-03-30,12:28,월,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260330-2807,2026-03-30,12:28,월,4,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260330-2807,2026-03-30,12:28,월,4,B004,음료,식혜,2,5000,10000,2400,카드
P-260330-2808,2026-03-30,14:00,월,4,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,간편결제
P-260330-2808,2026-03-30,14:00,월,4,S001,식사,갈비탕,2,19000,38000,15600,간편결제
P-260330-2808,2026-03-30,14:00,월,4,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,간편결제
P-260330-2809,2026-03-30,14:22,월,2,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260330-2809,2026-03-30,14:22,월,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260330-2809,2026-03-30,14:22,월,2,B003,음료,수정과,2,5000,10000,2400,카드
P-260330-2810,2026-03-30,13:43,월,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260330-2810,2026-03-30,13:43,월,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260330-2810,2026-03-30,13:43,월,2,B002,음료,콜라,2,4000,8000,1800,카드
P-260330-2811,2026-03-30,13:55,월,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260330-2811,2026-03-30,13:55,월,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260330-2812,2026-03-30,18:32,월,10,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260330-2812,2026-03-30,18:32,월,10,D003,사이드,감자전,1,14000,14000,3200,카드
P-260330-2812,2026-03-30,18:32,월,10,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260330-2812,2026-03-30,18:32,월,10,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260330-2812,2026-03-30,18:32,월,10,A007,주류,막걸리 (병),1,8000,8000,1800,카드
P-260330-2812,2026-03-30,18:32,월,10,A003,주류,테라,4,6000,24000,6000,카드
P-260330-2812,2026-03-30,18:32,월,10,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260330-2812,2026-03-30,18:32,월,10,A005,주류,한라산,2,14000,28000,9000,카드
P-260330-2812,2026-03-30,18:32,월,10,B002,음료,콜라,2,4000,8000,1800,카드
P-260330-2813,2026-03-30,13:58,월,6,S001,식사,갈비탕,2,19000,38000,15600,카드
P-260330-2813,2026-03-30,13:58,월,6,S009,식사,한우 육회비빔밥,2,22000,44000,21000,카드
P-260330-2813,2026-03-30,13:58,월,6,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260330-2813,2026-03-30,13:58,월,6,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260330-2813,2026-03-30,13:58,월,6,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260330-2814,2026-03-30,12:01,월,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260330-2814,2026-03-30,12:01,월,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260330-2815,2026-03-30,12:09,월,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260330-2815,2026-03-30,12:09,월,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260330-2816,2026-03-30,12:36,월,2,S010,식사,들기름 막국수,1,13000,13000,4200,간편결제
P-260330-2816,2026-03-30,12:36,월,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,간편결제
P-260330-2817,2026-03-30,19:16,월,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260330-2817,2026-03-30,19:16,월,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260330-2817,2026-03-30,19:16,월,2,A007,주류,막걸리 (병),1,8000,8000,1800,카드
P-260330-2817,2026-03-30,19:16,월,2,B003,음료,수정과,2,5000,10000,2400,카드
P-260330-2818,2026-03-30,14:38,월,3,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260330-2818,2026-03-30,14:38,월,3,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260330-2818,2026-03-30,14:38,월,3,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260330-2818,2026-03-30,14:38,월,3,D003,사이드,감자전,1,14000,14000,3200,카드
P-260330-2819,2026-03-30,13:17,월,4,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260330-2819,2026-03-30,13:17,월,4,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260330-2819,2026-03-30,13:17,월,4,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260330-2819,2026-03-30,13:17,월,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260330-2820,2026-03-30,13:28,월,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260330-2820,2026-03-30,13:28,월,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260330-2820,2026-03-30,13:28,월,2,B001,음료,사이다,2,4000,8000,1800,카드
P-260330-2821,2026-03-30,20:37,월,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260330-2821,2026-03-30,20:37,월,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260330-2821,2026-03-30,20:37,월,4,A003,주류,테라,3,6000,18000,4500,카드
P-260330-2821,2026-03-30,20:37,월,4,B002,음료,콜라,2,4000,8000,1800,카드
P-260330-2822,2026-03-30,23:36,월,4,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260330-2822,2026-03-30,23:36,월,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260330-2822,2026-03-30,23:36,월,4,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260330-2822,2026-03-30,23:36,월,4,A004,주류,카스,1,6000,6000,1500,카드
P-260330-2823,2026-03-30,12:42,월,3,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260330-2823,2026-03-30,12:42,월,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260330-2823,2026-03-30,12:42,월,3,S002,식사,한우육개장,1,21000,21000,8200,간편결제
P-260330-2823,2026-03-30,12:42,월,3,B004,음료,식혜,2,5000,10000,2400,간편결제
P-260330-2824,2026-03-30,22:53,월,3,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,간편결제
P-260330-2825,2026-03-30,13:33,월,5,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260330-2825,2026-03-30,13:33,월,5,S009,식사,한우 육회비빔밥,2,22000,44000,21000,카드
P-260330-2825,2026-03-30,13:33,월,5,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260330-2825,2026-03-30,13:33,월,5,D003,사이드,감자전,1,14000,14000,3200,카드
P-260330-2826,2026-03-30,14:50,월,4,S009,식사,한우 육회비빔밥,2,22000,44000,21000,간편결제
P-260330-2826,2026-03-30,14:50,월,4,S005,식사,간장게장 정식,1,32000,32000,14000,간편결제
P-260330-2826,2026-03-30,14:50,월,4,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,간편결제
P-260330-2827,2026-03-30,20:52,월,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260330-2827,2026-03-30,20:52,월,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260330-2827,2026-03-30,20:52,월,2,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260330-2827,2026-03-30,20:52,월,2,A002,주류,처음처럼,1,5000,5000,1200,카드
P-260330-2827,2026-03-30,20:52,월,2,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260330-2828,2026-03-30,12:18,월,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260330-2828,2026-03-30,12:18,월,2,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260330-2829,2026-03-30,15:56,월,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260330-2829,2026-03-30,15:56,월,4,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260330-2829,2026-03-30,15:56,월,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260330-2829,2026-03-30,15:56,월,4,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260330-2829,2026-03-30,15:56,월,4,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260330-2829,2026-03-30,15:56,월,4,B002,음료,콜라,2,4000,8000,1800,카드
P-260330-2829,2026-03-30,15:56,월,4,E002,디저트,약과 3종,1,6000,6000,1500,카드
P-260330-2830,2026-03-30,12:09,월,8,S005,식사,간장게장 정식,3,32000,96000,42000,카드
P-260330-2830,2026-03-30,12:09,월,8,S002,식사,한우육개장,2,21000,42000,16400,카드
P-260330-2830,2026-03-30,12:09,월,8,S009,식사,한우 육회비빔밥,2,22000,44000,21000,카드
P-260330-2830,2026-03-30,12:09,월,8,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260330-2830,2026-03-30,12:09,월,8,B001,음료,사이다,2,4000,8000,1800,카드
P-260330-2831,2026-03-30,21:48,월,5,S008,식사,보쌈 (대),1,52000,52000,19500,간편결제
P-260330-2831,2026-03-30,21:48,월,5,D006,사이드,계란말이,1,9000,9000,2400,간편결제
P-260330-2831,2026-03-30,21:48,월,5,D003,사이드,감자전,1,14000,14000,3200,간편결제
P-260330-2831,2026-03-30,21:48,월,5,A002,주류,처음처럼,2,5000,10000,2400,간편결제
P-260330-2831,2026-03-30,21:48,월,5,A005,주류,한라산,1,14000,14000,4500,간편결제
P-260330-2832,2026-03-30,18:22,월,5,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260330-2832,2026-03-30,18:22,월,5,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260330-2832,2026-03-30,18:22,월,5,D003,사이드,감자전,1,14000,14000,3200,카드
P-260330-2832,2026-03-30,18:22,월,5,A006,주류,복분자주 (병),2,22000,44000,13600,카드
P-260330-2832,2026-03-30,18:22,월,5,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260330-2832,2026-03-30,18:22,월,5,E004,디저트,수제 한과 모듬,1,9000,9000,2400,카드
P-260330-2833,2026-03-30,20:34,월,3,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260330-2833,2026-03-30,20:34,월,3,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260330-2833,2026-03-30,20:34,월,3,D003,사이드,감자전,1,14000,14000,3200,카드
P-260330-2833,2026-03-30,20:34,월,3,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260330-2833,2026-03-30,20:34,월,3,A004,주류,카스,1,6000,6000,1500,카드
P-260330-2834,2026-03-30,21:39,월,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260330-2834,2026-03-30,21:39,월,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260330-2834,2026-03-30,21:39,월,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260330-2834,2026-03-30,21:39,월,2,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260330-2834,2026-03-30,21:39,월,2,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260330-2834,2026-03-30,21:39,월,2,B003,음료,수정과,1,5000,5000,1200,카드
P-260330-2835,2026-03-30,17:39,월,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260330-2835,2026-03-30,17:39,월,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260330-2835,2026-03-30,17:39,월,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260330-2835,2026-03-30,17:39,월,2,A006,주류,복분자주 (병),2,22000,44000,13600,카드
P-260330-2835,2026-03-30,17:39,월,2,E004,디저트,수제 한과 모듬,1,9000,9000,2400,카드
P-260330-2836,2026-03-30,13:34,월,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260330-2836,2026-03-30,13:34,월,4,S010,식사,들기름 막국수,2,13000,26000,8400,카드
P-260330-2836,2026-03-30,13:34,월,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260330-2837,2026-03-30,12:20,월,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260330-2837,2026-03-30,12:20,월,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260330-2838,2026-03-30,18:35,월,4,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260330-2838,2026-03-30,18:35,월,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260330-2838,2026-03-30,18:35,월,4,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260330-2838,2026-03-30,18:35,월,4,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260330-2838,2026-03-30,18:35,월,4,A003,주류,테라,2,6000,12000,3000,카드
P-260330-2838,2026-03-30,18:35,월,4,B001,음료,사이다,2,4000,8000,1800,카드
P-260330-2839,2026-03-30,16:05,월,6,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260330-2839,2026-03-30,16:05,월,6,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260330-2839,2026-03-30,16:05,월,6,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260330-2839,2026-03-30,16:05,월,6,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260330-2839,2026-03-30,16:05,월,6,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260330-2839,2026-03-30,16:05,월,6,A003,주류,테라,2,6000,12000,3000,카드
P-260330-2839,2026-03-30,16:05,월,6,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260330-2840,2026-03-30,20:14,월,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260330-2840,2026-03-30,20:14,월,2,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260330-2840,2026-03-30,20:14,월,2,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260330-2840,2026-03-30,20:14,월,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260330-2840,2026-03-30,20:14,월,2,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260330-2840,2026-03-30,20:14,월,2,B001,음료,사이다,2,4000,8000,1800,카드
P-260330-2841,2026-03-30,19:17,월,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,현금
P-260330-2841,2026-03-30,19:17,월,3,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,현금
P-260330-2841,2026-03-30,19:17,월,3,D003,사이드,감자전,1,14000,14000,3200,현금
P-260330-2841,2026-03-30,19:17,월,3,D006,사이드,계란말이,1,9000,9000,2400,현금
P-260330-2841,2026-03-30,19:17,월,3,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,현금
P-260330-2841,2026-03-30,19:17,월,3,A001,주류,참이슬 후레쉬,1,5000,5000,1200,현금
P-260330-2841,2026-03-30,19:17,월,3,B001,음료,사이다,1,4000,4000,900,현금
P-260330-2842,2026-03-30,22:12,월,3,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260330-2842,2026-03-30,22:12,월,3,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260330-2842,2026-03-30,22:12,월,3,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260330-2842,2026-03-30,22:12,월,3,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260330-2842,2026-03-30,22:12,월,3,A004,주류,카스,1,6000,6000,1500,카드
P-260330-2842,2026-03-30,22:12,월,3,B001,음료,사이다,2,4000,8000,1800,카드
