주문번호,주문일,주문시간,요일,인원수,SKU,카테고리,메뉴명,수량,단가,합계,원가합계,결제수단
P-260424-2425,2026-04-24,20:13,금,6,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260424-2425,2026-04-24,20:13,금,6,D003,사이드,감자전,1,14000,14000,3200,카드
P-260424-2425,2026-04-24,20:13,금,6,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260424-2425,2026-04-24,20:13,금,6,A001,주류,참이슬 후레쉬,3,5000,15000,3600,카드
P-260424-2425,2026-04-24,20:13,금,6,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260424-2426,2026-04-24,21:38,금,5,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260424-2426,2026-04-24,21:38,금,5,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260424-2426,2026-04-24,21:38,금,5,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260424-2426,2026-04-24,21:38,금,5,A003,주류,테라,1,6000,6000,1500,카드
P-260424-2426,2026-04-24,21:38,금,5,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260424-2427,2026-04-24,18:12,금,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2427,2026-04-24,18:12,금,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260424-2427,2026-04-24,18:12,금,2,A003,주류,테라,1,6000,6000,1500,카드
P-260424-2427,2026-04-24,18:12,금,2,B002,음료,콜라,1,4000,4000,900,카드
P-260424-2428,2026-04-24,21:17,금,2,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260424-2428,2026-04-24,21:17,금,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260424-2428,2026-04-24,21:17,금,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260424-2428,2026-04-24,21:17,금,2,A003,주류,테라,1,6000,6000,1500,카드
P-260424-2428,2026-04-24,21:17,금,2,E002,디저트,약과 3종,1,6000,6000,1500,카드
P-260424-2429,2026-04-24,18:30,금,2,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,카드
P-260424-2429,2026-04-24,18:30,금,2,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260424-2430,2026-04-24,20:43,금,3,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260424-2430,2026-04-24,20:43,금,3,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260424-2430,2026-04-24,20:43,금,3,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260424-2430,2026-04-24,20:43,금,3,A004,주류,카스,2,6000,12000,3000,카드
P-260424-2430,2026-04-24,20:43,금,3,E002,디저트,약과 3종,1,6000,6000,1500,카드
P-260424-2431,2026-04-24,13:17,금,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260424-2431,2026-04-24,13:17,금,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2432,2026-04-24,23:47,금,3,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2432,2026-04-24,23:47,금,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260424-2432,2026-04-24,23:47,금,3,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260424-2432,2026-04-24,23:47,금,3,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260424-2432,2026-04-24,23:47,금,3,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260424-2432,2026-04-24,23:47,금,3,A003,주류,테라,1,6000,6000,1500,카드
P-260424-2432,2026-04-24,23:47,금,3,E003,디저트,쌍화차,1,7000,7000,1800,카드
P-260424-2433,2026-04-24,13:54,금,2,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260424-2433,2026-04-24,13:54,금,2,B002,음료,콜라,2,4000,8000,1800,카드
P-260424-2434,2026-04-24,20:44,금,2,S001,식사,갈비탕,1,19000,19000,7800,현금
P-260424-2434,2026-04-24,20:44,금,2,D003,사이드,감자전,1,14000,14000,3200,현금
P-260424-2434,2026-04-24,20:44,금,2,A003,주류,테라,2,6000,12000,3000,현금
P-260424-2434,2026-04-24,20:44,금,2,B004,음료,식혜,2,5000,10000,2400,현금
P-260424-2435,2026-04-24,18:44,금,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2435,2026-04-24,18:44,금,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2435,2026-04-24,18:44,금,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260424-2435,2026-04-24,18:44,금,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260424-2435,2026-04-24,18:44,금,2,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260424-2435,2026-04-24,18:44,금,2,A004,주류,카스,1,6000,6000,1500,카드
P-260424-2435,2026-04-24,18:44,금,2,B002,음료,콜라,1,4000,4000,900,카드
P-260424-2435,2026-04-24,18:44,금,2,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260424-2436,2026-04-24,14:16,금,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260424-2436,2026-04-24,14:16,금,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260424-2437,2026-04-24,14:56,금,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2437,2026-04-24,14:56,금,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2437,2026-04-24,14:56,금,2,B002,음료,콜라,2,4000,8000,1800,카드
P-260424-2438,2026-04-24,19:38,금,3,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260424-2438,2026-04-24,19:38,금,3,D001,사이드,한치회무침,1,22000,22000,7800,간편결제
P-260424-2438,2026-04-24,19:38,금,3,D004,사이드,해물파전,1,17000,17000,4500,간편결제
P-260424-2438,2026-04-24,19:38,금,3,A001,주류,참이슬 후레쉬,1,5000,5000,1200,간편결제
P-260424-2439,2026-04-24,12:12,금,3,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,카드
P-260424-2439,2026-04-24,12:12,금,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260424-2439,2026-04-24,12:12,금,3,D003,사이드,감자전,1,14000,14000,3200,카드
P-260424-2439,2026-04-24,12:12,금,3,B002,음료,콜라,2,4000,8000,1800,카드
P-260424-2440,2026-04-24,21:22,금,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260424-2440,2026-04-24,21:22,금,2,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260424-2440,2026-04-24,21:22,금,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260424-2440,2026-04-24,21:22,금,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260424-2440,2026-04-24,21:22,금,2,A003,주류,테라,2,6000,12000,3000,카드
P-260424-2441,2026-04-24,19:59,금,5,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260424-2441,2026-04-24,19:59,금,5,D003,사이드,감자전,1,14000,14000,3200,카드
P-260424-2441,2026-04-24,19:59,금,5,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260424-2441,2026-04-24,19:59,금,5,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260424-2441,2026-04-24,19:59,금,5,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260424-2441,2026-04-24,19:59,금,5,A007,주류,막걸리 (병),2,8000,16000,3600,카드
P-260424-2442,2026-04-24,13:48,금,4,S001,식사,갈비탕,2,19000,38000,15600,카드
P-260424-2442,2026-04-24,13:48,금,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2442,2026-04-24,13:48,금,4,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260424-2443,2026-04-24,18:57,금,4,S005,식사,간장게장 정식,1,32000,32000,14000,간편결제
P-260424-2443,2026-04-24,18:57,금,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260424-2443,2026-04-24,18:57,금,4,D006,사이드,계란말이,1,9000,9000,2400,간편결제
P-260424-2443,2026-04-24,18:57,금,4,D003,사이드,감자전,1,14000,14000,3200,간편결제
P-260424-2443,2026-04-24,18:57,금,4,D002,사이드,수육 (소),1,26000,26000,8500,간편결제
P-260424-2443,2026-04-24,18:57,금,4,A003,주류,테라,2,6000,12000,3000,간편결제
P-260424-2443,2026-04-24,18:57,금,4,A006,주류,복분자주 (병),1,22000,22000,6800,간편결제
P-260424-2444,2026-04-24,12:52,금,3,S002,식사,한우육개장,1,21000,21000,8200,현금
P-260424-2444,2026-04-24,12:52,금,3,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,현금
P-260424-2444,2026-04-24,12:52,금,3,S005,식사,간장게장 정식,1,32000,32000,14000,현금
P-260424-2445,2026-04-24,14:34,금,4,S002,식사,한우육개장,1,21000,21000,8200,현금
P-260424-2445,2026-04-24,14:34,금,4,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,현금
P-260424-2445,2026-04-24,14:34,금,4,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,현금
P-260424-2445,2026-04-24,14:34,금,4,B005,음료,오미자차,2,6000,12000,3000,현금
P-260424-2446,2026-04-24,21:23,금,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2446,2026-04-24,21:23,금,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260424-2446,2026-04-24,21:23,금,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260424-2446,2026-04-24,21:23,금,4,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260424-2446,2026-04-24,21:23,금,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260424-2446,2026-04-24,21:23,금,4,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260424-2446,2026-04-24,21:23,금,4,A003,주류,테라,2,6000,12000,3000,카드
P-260424-2446,2026-04-24,21:23,금,4,B002,음료,콜라,2,4000,8000,1800,카드
P-260424-2447,2026-04-24,20:34,금,6,S008,식사,보쌈 (대),1,52000,52000,19500,간편결제
P-260424-2447,2026-04-24,20:34,금,6,S005,식사,간장게장 정식,1,32000,32000,14000,간편결제
P-260424-2447,2026-04-24,20:34,금,6,D002,사이드,수육 (소),1,26000,26000,8500,간편결제
P-260424-2447,2026-04-24,20:34,금,6,D003,사이드,감자전,1,14000,14000,3200,간편결제
P-260424-2447,2026-04-24,20:34,금,6,A001,주류,참이슬 후레쉬,2,5000,10000,2400,간편결제
P-260424-2447,2026-04-24,20:34,금,6,A002,주류,처음처럼,1,5000,5000,1200,간편결제
P-260424-2447,2026-04-24,20:34,금,6,A003,주류,테라,2,6000,12000,3000,간편결제
P-260424-2447,2026-04-24,20:34,금,6,E004,디저트,수제 한과 모듬,1,9000,9000,2400,간편결제
P-260424-2448,2026-04-24,13:42,금,3,M003,코스,"런치 한상 (1인, 평일점심)",3,19000,57000,29400,간편결제
P-260424-2449,2026-04-24,19:14,금,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2449,2026-04-24,19:14,금,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260424-2449,2026-04-24,19:14,금,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260424-2449,2026-04-24,19:14,금,2,A003,주류,테라,2,6000,12000,3000,카드
P-260424-2450,2026-04-24,13:01,금,2,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260424-2450,2026-04-24,13:01,금,2,B004,음료,식혜,2,5000,10000,2400,카드
P-260424-2451,2026-04-24,18:02,금,4,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260424-2451,2026-04-24,18:02,금,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2451,2026-04-24,18:02,금,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260424-2451,2026-04-24,18:02,금,4,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260424-2451,2026-04-24,18:02,금,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260424-2451,2026-04-24,18:02,금,4,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260424-2451,2026-04-24,18:02,금,4,A003,주류,테라,2,6000,12000,3000,카드
P-260424-2452,2026-04-24,22:29,금,2,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260424-2452,2026-04-24,22:29,금,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260424-2452,2026-04-24,22:29,금,2,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260424-2453,2026-04-24,12:09,금,2,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260424-2454,2026-04-24,14:05,금,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,간편결제
P-260424-2454,2026-04-24,14:05,금,2,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260424-2454,2026-04-24,14:05,금,2,B003,음료,수정과,2,5000,10000,2400,간편결제
P-260424-2455,2026-04-24,17:15,금,2,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,카드
P-260424-2455,2026-04-24,17:15,금,2,A006,주류,복분자주 (병),2,22000,44000,13600,카드
P-260424-2456,2026-04-24,20:10,금,5,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2456,2026-04-24,20:10,금,5,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2456,2026-04-24,20:10,금,5,D003,사이드,감자전,1,14000,14000,3200,카드
P-260424-2456,2026-04-24,20:10,금,5,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260424-2456,2026-04-24,20:10,금,5,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260424-2456,2026-04-24,20:10,금,5,A005,주류,한라산,2,14000,28000,9000,카드
P-260424-2456,2026-04-24,20:10,금,5,A007,주류,막걸리 (병),2,8000,16000,3600,카드
P-260424-2456,2026-04-24,20:10,금,5,B001,음료,사이다,2,4000,8000,1800,카드
P-260424-2457,2026-04-24,13:46,금,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260424-2457,2026-04-24,13:46,금,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2457,2026-04-24,13:46,금,2,B003,음료,수정과,2,5000,10000,2400,카드
P-260424-2458,2026-04-24,17:24,금,3,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260424-2458,2026-04-24,17:24,금,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2458,2026-04-24,17:24,금,3,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260424-2458,2026-04-24,17:24,금,3,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260424-2458,2026-04-24,17:24,금,3,A002,주류,처음처럼,1,5000,5000,1200,카드
P-260424-2459,2026-04-24,19:29,금,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2459,2026-04-24,19:29,금,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260424-2459,2026-04-24,19:29,금,2,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260424-2460,2026-04-24,14:05,금,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2460,2026-04-24,14:05,금,4,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260424-2460,2026-04-24,14:05,금,4,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260424-2461,2026-04-24,13:54,금,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260424-2461,2026-04-24,13:54,금,2,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260424-2461,2026-04-24,13:54,금,2,B004,음료,식혜,2,5000,10000,2400,카드
P-260424-2462,2026-04-24,13:47,금,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2462,2026-04-24,13:47,금,4,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260424-2462,2026-04-24,13:47,금,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2462,2026-04-24,13:47,금,4,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260424-2463,2026-04-24,13:28,금,5,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2463,2026-04-24,13:28,금,5,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260424-2463,2026-04-24,13:28,금,5,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260424-2463,2026-04-24,13:28,금,5,S009,식사,한우 육회비빔밥,2,22000,44000,21000,카드
P-260424-2464,2026-04-24,13:50,금,2,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,간편결제
P-260424-2465,2026-04-24,14:10,금,2,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260424-2465,2026-04-24,14:10,금,2,B004,음료,식혜,2,5000,10000,2400,카드
P-260424-2466,2026-04-24,13:20,금,3,S002,식사,한우육개장,2,21000,42000,16400,카드
P-260424-2466,2026-04-24,13:20,금,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260424-2466,2026-04-24,13:20,금,3,B002,음료,콜라,2,4000,8000,1800,카드
P-260424-2467,2026-04-24,19:40,금,4,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260424-2467,2026-04-24,19:40,금,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2467,2026-04-24,19:40,금,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260424-2467,2026-04-24,19:40,금,4,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260424-2467,2026-04-24,19:40,금,4,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260424-2467,2026-04-24,19:40,금,4,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260424-2467,2026-04-24,19:40,금,4,A003,주류,테라,2,6000,12000,3000,카드
P-260424-2467,2026-04-24,19:40,금,4,B001,음료,사이다,1,4000,4000,900,카드
P-260424-2468,2026-04-24,15:57,금,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260424-2468,2026-04-24,15:57,금,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260424-2468,2026-04-24,15:57,금,2,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260424-2468,2026-04-24,15:57,금,2,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260424-2468,2026-04-24,15:57,금,2,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260424-2468,2026-04-24,15:57,금,2,B001,음료,사이다,2,4000,8000,1800,카드
P-260424-2469,2026-04-24,12:52,금,4,S001,식사,갈비탕,2,19000,38000,15600,카드
P-260424-2469,2026-04-24,12:52,금,4,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260424-2469,2026-04-24,12:52,금,4,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260424-2469,2026-04-24,12:52,금,4,B001,음료,사이다,2,4000,8000,1800,카드
P-260424-2470,2026-04-24,14:58,금,3,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,카드
P-260424-2470,2026-04-24,14:58,금,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260424-2471,2026-04-24,18:22,금,2,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,카드
P-260424-2471,2026-04-24,18:22,금,2,A008,주류,전통주 페어링 코스,2,49000,98000,36000,카드
P-260424-2472,2026-04-24,12:15,금,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260424-2472,2026-04-24,12:15,금,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2472,2026-04-24,12:15,금,2,B003,음료,수정과,2,5000,10000,2400,카드
P-260424-2473,2026-04-24,23:23,금,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,간편결제
P-260424-2473,2026-04-24,23:23,금,4,D003,사이드,감자전,1,14000,14000,3200,간편결제
P-260424-2473,2026-04-24,23:23,금,4,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,간편결제
P-260424-2473,2026-04-24,23:23,금,4,A007,주류,막걸리 (병),1,8000,8000,1800,간편결제
P-260424-2473,2026-04-24,23:23,금,4,A005,주류,한라산,1,14000,14000,4500,간편결제
P-260424-2474,2026-04-24,19:51,금,3,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,카드
P-260424-2474,2026-04-24,19:51,금,3,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260424-2475,2026-04-24,19:17,금,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2475,2026-04-24,19:17,금,3,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260424-2475,2026-04-24,19:17,금,3,D003,사이드,감자전,1,14000,14000,3200,카드
P-260424-2475,2026-04-24,19:17,금,3,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260424-2475,2026-04-24,19:17,금,3,A005,주류,한라산,1,14000,14000,4500,카드
P-260424-2475,2026-04-24,19:17,금,3,E003,디저트,쌍화차,1,7000,7000,1800,카드
P-260424-2476,2026-04-24,22:21,금,2,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,카드
P-260424-2477,2026-04-24,12:40,금,2,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260424-2477,2026-04-24,12:40,금,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,간편결제
P-260424-2478,2026-04-24,19:18,금,3,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,카드
P-260424-2478,2026-04-24,19:18,금,3,A005,주류,한라산,2,14000,28000,9000,카드
P-260424-2479,2026-04-24,13:42,금,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2479,2026-04-24,13:42,금,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260424-2480,2026-04-24,20:06,금,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2480,2026-04-24,20:06,금,4,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260424-2480,2026-04-24,20:06,금,4,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260424-2480,2026-04-24,20:06,금,4,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260424-2480,2026-04-24,20:06,금,4,A004,주류,카스,1,6000,6000,1500,카드
P-260424-2481,2026-04-24,13:32,금,2,S010,식사,들기름 막국수,1,13000,13000,4200,간편결제
P-260424-2481,2026-04-24,13:32,금,2,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260424-2482,2026-04-24,19:27,금,2,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,간편결제
P-260424-2482,2026-04-24,19:27,금,2,A001,주류,참이슬 후레쉬,2,5000,10000,2400,간편결제
P-260424-2483,2026-04-24,12:57,금,4,S001,식사,갈비탕,1,19000,19000,7800,계좌이체
P-260424-2483,2026-04-24,12:57,금,4,S002,식사,한우육개장,1,21000,21000,8200,계좌이체
P-260424-2483,2026-04-24,12:57,금,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,계좌이체
P-260424-2483,2026-04-24,12:57,금,4,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,계좌이체
P-260424-2483,2026-04-24,12:57,금,4,D007,사이드,도토리묵,1,11000,11000,2800,계좌이체
P-260424-2483,2026-04-24,12:57,금,4,B005,음료,오미자차,2,6000,12000,3000,계좌이체
P-260424-2484,2026-04-24,19:13,금,5,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2484,2026-04-24,19:13,금,5,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2484,2026-04-24,19:13,금,5,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260424-2484,2026-04-24,19:13,금,5,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260424-2484,2026-04-24,19:13,금,5,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260424-2484,2026-04-24,19:13,금,5,A007,주류,막걸리 (병),1,8000,8000,1800,카드
P-260424-2484,2026-04-24,19:13,금,5,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260424-2485,2026-04-24,11:33,금,2,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,카드
P-260424-2486,2026-04-24,18:26,금,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260424-2486,2026-04-24,18:26,금,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260424-2486,2026-04-24,18:26,금,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260424-2486,2026-04-24,18:26,금,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260424-2486,2026-04-24,18:26,금,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260424-2486,2026-04-24,18:26,금,2,A003,주류,테라,2,6000,12000,3000,카드
P-260424-2486,2026-04-24,18:26,금,2,B001,음료,사이다,2,4000,8000,1800,카드
P-260424-2487,2026-04-24,20:02,금,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260424-2487,2026-04-24,20:02,금,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260424-2487,2026-04-24,20:02,금,4,A004,주류,카스,1,6000,6000,1500,카드
P-260424-2487,2026-04-24,20:02,금,4,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260424-2488,2026-04-24,19:23,금,6,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260424-2488,2026-04-24,19:23,금,6,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260424-2488,2026-04-24,19:23,금,6,D003,사이드,감자전,1,14000,14000,3200,카드
P-260424-2488,2026-04-24,19:23,금,6,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260424-2488,2026-04-24,19:23,금,6,A003,주류,테라,2,6000,12000,3000,카드
P-260424-2488,2026-04-24,19:23,금,6,A004,주류,카스,3,6000,18000,4500,카드
P-260424-2489,2026-04-24,19:12,금,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,현금
P-260424-2489,2026-04-24,19:12,금,2,D006,사이드,계란말이,1,9000,9000,2400,현금
P-260424-2489,2026-04-24,19:12,금,2,D003,사이드,감자전,1,14000,14000,3200,현금
P-260424-2489,2026-04-24,19:12,금,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,현금
P-260424-2489,2026-04-24,19:12,금,2,A005,주류,한라산,2,14000,28000,9000,현금
P-260424-2489,2026-04-24,19:12,금,2,B002,음료,콜라,1,4000,4000,900,현금
P-260424-2490,2026-04-24,13:40,금,3,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260424-2490,2026-04-24,13:40,금,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260424-2490,2026-04-24,13:40,금,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260424-2491,2026-04-24,18:11,금,3,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2491,2026-04-24,18:11,금,3,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260424-2491,2026-04-24,18:11,금,3,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260424-2491,2026-04-24,18:11,금,3,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260424-2491,2026-04-24,18:11,금,3,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260424-2491,2026-04-24,18:11,금,3,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260424-2491,2026-04-24,18:11,금,3,B002,음료,콜라,1,4000,4000,900,카드
P-260424-2492,2026-04-24,15:29,금,5,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260424-2492,2026-04-24,15:29,금,5,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
