date,client_name,industry,platform,campaign_type,campaign_name,impressions,clicks,spend_krw,conversions,revenue_krw,CTR,CPC_krw,CPM_krw,CVR,CPA_krw,ROAS
2026-03-11,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,1775,100,152478,3,602893,5.63,1525,85903,3.0,50826,395
2026-03-12,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,2387,159,193398,6,871355,6.66,1216,81021,3.77,32233,451
2026-03-13,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,1746,104,157662,3,563782,5.96,1516,90299,2.88,52554,358
2026-03-14,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,2239,170,229404,7,1496930,7.59,1349,102458,4.12,32772,653
2026-03-15,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,2411,175,207140,9,1219417,7.26,1184,85915,5.14,23016,589
2026-03-16,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,2224,147,190955,4,1068017,6.61,1299,85861,2.72,47739,559
2026-03-17,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,1747,128,200418,6,1172703,7.33,1566,114722,4.69,33403,585
2026-03-18,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,2051,116,188683,5,677341,5.66,1627,91995,4.31,37737,359
2026-03-19,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,2418,146,215980,6,864800,6.04,1479,89322,4.11,35997,400
2026-03-20,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,2697,156,180478,7,790484,5.78,1157,66918,4.49,25783,438
2026-03-21,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,2414,203,247873,9,1321982,8.41,1221,102681,4.43,27541,533
2026-03-22,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,2671,182,247582,10,1616066,6.81,1360,92692,5.49,24758,653
2026-03-23,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,2926,171,196965,6,798149,5.84,1152,67315,3.51,32827,405
2026-03-24,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,1533,114,178127,4,826315,7.44,1563,116195,3.51,44532,464
2026-03-25,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,1805,113,187262,3,859760,6.26,1657,103747,2.65,62421,459
2026-03-26,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,2465,151,212658,6,1115978,6.13,1408,86271,3.97,35443,525
2026-03-27,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,1993,112,159504,5,674604,5.62,1424,80032,4.46,31901,423
2026-03-28,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,1516,111,172798,4,727499,7.32,1557,113983,3.6,43200,421
2026-03-29,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,1703,140,207370,6,1143627,8.22,1481,121767,4.29,34562,551
2026-03-30,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,1922,134,215326,5,1022061,6.97,1607,112032,3.73,43065,475
2026-03-31,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 화이트데이_특별배달,2614,187,214406,7,1202081,7.15,1147,82022,3.74,30629,561
2026-03-01,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1766,145,163199,4,586365,8.21,1126,92412,2.76,40800,359
2026-03-02,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1638,96,123533,3,509294,5.86,1287,75417,3.12,41178,412
2026-03-03,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1535,103,122154,2,434076,6.71,1186,79579,1.94,61077,355
2026-03-04,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1687,111,138582,4,600362,6.58,1248,82147,3.6,34645,433
2026-03-05,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1496,92,106754,2,340527,6.15,1160,71360,2.17,53377,319
2026-03-06,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1885,105,134852,3,519650,5.57,1284,71540,2.86,44951,385
2026-03-07,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1852,146,153327,6,635538,7.88,1050,82790,4.11,25554,414
2026-03-08,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1726,146,152251,4,615417,8.46,1043,88211,2.74,38063,404
2026-03-09,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,2065,146,136304,4,377787,7.07,934,66007,2.74,34076,277
2026-03-10,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1926,138,124572,3,489361,7.17,903,64679,2.17,41524,393
2026-03-11,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1635,122,114142,4,454783,7.46,936,69811,3.28,28535,398
2026-03-12,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1301,97,98792,3,398580,7.46,1018,75935,3.09,32931,403
2026-03-13,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,2223,126,117919,4,530211,5.67,936,53045,3.17,29480,450
2026-03-14,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1479,114,127040,4,573291,7.71,1114,85896,3.51,31760,451
2026-03-15,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,2161,166,146278,6,548885,7.68,881,67690,3.61,24380,375
2026-03-16,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1724,105,119146,3,333291,6.09,1135,69110,2.86,39715,280
2026-03-17,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1500,84,105828,2,299500,5.6,1260,70552,2.38,52914,283
2026-03-18,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1584,108,127737,3,583298,6.82,1183,80642,2.78,42579,457
2026-03-19,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1673,109,127397,3,383123,6.52,1169,76149,2.75,42466,301
2026-03-20,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1997,139,141335,4,555299,6.96,1017,70774,2.88,35334,393
2026-03-21,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,2049,151,149272,5,620096,7.37,989,72851,3.31,29854,415
2026-03-22,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1579,125,158462,4,624335,7.92,1268,100356,3.2,39616,394
2026-03-23,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1347,85,106843,2,334323,6.31,1257,79319,2.35,53422,313
2026-03-24,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,2116,118,135776,3,444623,5.58,1151,64166,2.54,45259,327
2026-03-25,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1876,106,136322,3,622083,5.65,1286,72666,2.83,45441,456
2026-03-26,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1769,111,122330,3,479305,6.27,1102,69152,2.7,40777,392
2026-03-27,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1905,132,142945,3,615575,6.93,1083,75037,2.27,47648,431
2026-03-28,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1568,117,130825,4,635798,7.46,1118,83434,3.42,32706,486
2026-03-29,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1935,123,142780,4,661125,6.36,1161,73788,3.25,35695,463
2026-03-30,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1932,133,136918,4,546547,6.88,1029,70868,3.01,34229,399
2026-03-31,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 첫주문_할인,1877,118,140614,4,475249,6.29,1192,74914,3.39,35154,338
2026-03-01,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1577,124,103892,3,499598,7.86,838,65879,2.42,34631,481
2026-03-02,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,987,71,80017,1,234598,7.19,1127,81071,1.41,80017,293
2026-03-03,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1461,92,92803,2,376210,6.3,1009,63520,2.17,46401,405
2026-03-04,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1781,107,96032,3,365380,6.01,897,53920,2.8,32011,380
2026-03-05,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1217,86,100738,2,302306,7.07,1171,82775,2.33,50369,300
2026-03-06,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1427,104,108138,3,302074,7.29,1040,75780,2.88,36046,279
2026-03-07,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1394,110,101704,4,343733,7.89,925,72958,3.64,25426,338
2026-03-08,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1243,105,116785,3,572189,8.45,1112,93954,2.86,38928,490
2026-03-09,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1228,72,87856,2,263567,5.86,1220,71544,2.78,43928,300
2026-03-10,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1534,103,99092,3,276650,6.71,962,64597,2.91,33031,279
2026-03-11,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1517,87,105191,2,342620,5.74,1209,69341,2.3,52595,326
2026-03-12,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1055,69,74492,2,317960,6.54,1080,70609,2.9,37246,427
2026-03-13,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1853,114,94094,3,357445,6.15,825,50779,2.63,31365,380
2026-03-14,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1937,143,129853,5,458186,7.38,908,67038,3.5,25971,353
2026-03-15,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1438,110,113145,4,365756,7.65,1029,78682,3.64,28286,323
2026-03-16,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1602,90,91245,2,350531,5.62,1014,56957,2.22,45622,384
2026-03-17,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1821,102,94950,3,282951,5.6,931,52142,2.94,31650,298
2026-03-18,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1388,89,84859,2,270267,6.41,953,61138,2.25,42430,318
2026-03-19,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1105,69,77491,2,312934,6.24,1123,70128,2.9,38746,404
2026-03-20,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1191,78,91048,2,305600,6.55,1167,76446,2.56,45524,336
2026-03-21,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1692,144,120593,4,567066,8.51,837,71273,2.78,30148,470
2026-03-22,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1591,105,114062,4,523978,6.6,1086,71692,3.81,28516,459
2026-03-23,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1200,77,74843,2,319248,6.42,972,62369,2.6,37421,427
2026-03-24,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1132,73,78035,1,303567,6.45,1069,68936,1.37,78035,389
2026-03-25,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1271,77,78389,1,320270,6.06,1018,61675,1.3,78389,409
2026-03-26,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1273,79,92920,2,265028,6.21,1176,72993,2.53,46460,285
2026-03-27,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1041,74,85717,2,232760,7.11,1158,82341,2.7,42858,272
2026-03-28,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1148,86,98302,3,384077,7.49,1143,85629,3.49,32767,391
2026-03-29,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1634,110,103281,3,380375,6.73,939,63208,2.73,34427,368
2026-03-30,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1112,76,85952,2,275509,6.83,1131,77295,2.63,42976,321
2026-03-31,딜리버리킹,O2O/배달,Google,SA,[딜리버리킹] 앱설치_리워드,1101,78,95183,2,366988,7.08,1220,86452,2.56,47592,386
2026-03-01,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,192960,493,128954,13,571949,0.26,262,668,2.64,9920,444
2026-03-02,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,154124,377,127321,7,333301,0.24,338,826,1.86,18189,262
2026-03-03,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,163641,353,122318,7,366464,0.22,347,747,1.98,17474,300
2026-03-04,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,130922,301,95656,7,249643,0.23,318,731,2.33,13665,261
2026-03-05,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,129675,356,123449,7,467817,0.27,347,952,1.97,17636,379
2026-03-06,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,154625,368,88777,5,242055,0.24,241,574,1.36,17755,273
2026-03-07,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,162638,423,129909,8,431038,0.26,307,799,1.89,16239,332
2026-03-08,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,167258,464,140671,11,645816,0.28,303,841,2.37,12788,459
2026-03-09,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,128856,356,106856,8,294424,0.28,300,829,2.25,13357,276
2026-03-10,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,134783,331,105070,7,360289,0.25,317,780,2.11,15010,343
2026-03-11,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,159601,383,92229,7,330365,0.24,241,578,1.83,13176,358
2026-03-12,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,143303,327,93002,7,301448,0.23,284,649,2.14,13286,324
2026-03-13,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,182031,461,120360,10,430801,0.25,261,661,2.17,12036,358
2026-03-14,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,166671,474,117470,10,550035,0.28,248,705,2.11,11747,468
2026-03-15,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,141859,358,99027,7,274792,0.25,277,698,1.96,14147,277
2026-03-16,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,142992,332,89661,5,318124,0.23,270,627,1.51,17932,355
2026-03-17,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,193436,435,105679,8,341330,0.22,243,546,1.84,13210,323
2026-03-18,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,111594,303,89543,7,283683,0.27,296,802,2.31,12792,317
2026-03-19,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,125970,302,99572,6,316054,0.24,330,790,1.99,16595,317
2026-03-20,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,104887,297,102063,5,345970,0.28,344,973,1.68,20413,339
2026-03-21,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,122789,371,123886,8,547000,0.3,334,1009,2.16,15486,442
2026-03-22,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,138016,384,126001,9,389877,0.28,328,913,2.34,14000,309
2026-03-23,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,165954,411,104664,6,366321,0.25,255,631,1.46,17444,350
2026-03-24,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,105195,281,94315,6,325258,0.27,336,897,2.14,15719,345
2026-03-25,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,126969,358,127278,6,340603,0.28,356,1002,1.68,21213,268
2026-03-26,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,138432,358,110547,7,421236,0.26,309,799,1.96,15792,381
2026-03-27,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,141674,386,126794,8,423019,0.27,328,895,2.07,15849,334
2026-03-28,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,166170,485,130272,9,399475,0.29,269,784,1.86,14475,307
2026-03-29,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,151809,403,130911,9,576784,0.27,325,862,2.23,14546,441
2026-03-30,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,130727,308,94524,5,300828,0.24,307,723,1.62,18905,318
2026-03-31,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 봄시즌_신규가맹점,123794,345,113462,6,419036,0.28,329,917,1.74,18910,369
2026-03-01,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,81055,238,96838,5,359390,0.29,407,1195,2.1,19368,371
2026-03-02,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,104125,269,103364,6,319605,0.26,384,993,2.23,17227,309
2026-03-03,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,83018,230,89980,5,279271,0.28,391,1084,2.17,17996,310
2026-03-04,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,128774,279,79959,5,353257,0.22,287,621,1.79,15992,442
2026-03-05,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,104071,260,90778,5,332445,0.25,349,872,1.92,18156,366
2026-03-06,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,129312,331,106475,7,473130,0.26,322,823,2.11,15211,444
2026-03-07,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,101450,319,94858,9,320862,0.31,297,935,2.82,10540,338
2026-03-08,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,114216,357,118127,10,511905,0.31,331,1034,2.8,11813,433
2026-03-09,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,86059,200,79920,4,309778,0.23,400,929,2.0,19980,388
2026-03-10,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,107797,271,108106,6,411539,0.25,399,1003,2.21,18018,381
2026-03-11,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,105597,283,86394,7,297613,0.27,305,818,2.47,12342,344
2026-03-12,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,117553,306,92463,6,265554,0.26,302,787,1.96,15410,287
2026-03-13,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,95365,274,104360,6,326820,0.29,381,1094,2.19,17393,313
2026-03-14,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,93435,329,104721,10,557505,0.35,318,1121,3.04,10472,532
2026-03-15,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,133560,339,120747,7,596639,0.25,356,904,2.06,17250,494
2026-03-16,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,97342,260,79543,6,346517,0.27,306,817,2.31,13257,436
2026-03-17,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,97736,250,74388,6,305198,0.26,298,761,2.4,12398,410
2026-03-18,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,136722,293,95130,6,346223,0.21,325,696,2.05,15855,364
2026-03-19,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,113674,258,97590,6,304602,0.23,378,859,2.33,16265,312
2026-03-20,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,89200,221,73729,4,284005,0.25,334,827,1.81,18432,385
2026-03-21,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,84080,216,88511,4,309200,0.26,410,1053,1.85,22128,349
2026-03-22,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,117065,298,91000,8,423699,0.25,305,777,2.68,11375,466
2026-03-23,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,101139,265,90477,5,350575,0.26,341,895,1.89,18095,387
2026-03-24,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,158404,350,100983,7,302774,0.22,289,638,2.0,14426,300
2026-03-25,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,102390,273,80194,6,328017,0.27,294,783,2.2,13366,409
2026-03-26,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,89797,242,97883,6,305807,0.27,404,1090,2.48,16314,312
2026-03-27,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,118916,256,96458,6,342797,0.22,377,811,2.34,16076,355
2026-03-28,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,93585,282,98846,7,497140,0.3,351,1056,2.48,14121,503
2026-03-29,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,122378,310,118889,9,448307,0.25,384,971,2.9,13210,377
2026-03-30,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,90160,245,77243,6,302068,0.27,315,857,2.45,12874,391
2026-03-31,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 화이트데이_특별배달,114470,244,78719,5,359499,0.21,323,688,2.05,15744,457
2026-03-01,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,95896,245,60620,5,209948,0.26,247,632,2.04,12124,346
2026-03-02,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,90853,259,66209,5,223063,0.29,256,729,1.93,13242,337
2026-03-03,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,65357,171,50651,3,125059,0.26,296,775,1.75,16884,247
2026-03-04,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,104900,233,65383,4,187979,0.22,281,623,1.72,16346,288
2026-03-05,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,76446,218,49451,3,126430,0.29,227,647,1.38,16484,256
2026-03-06,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,98313,233,59424,3,154620,0.24,255,604,1.29,19808,260
2026-03-07,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,139841,345,82439,8,326019,0.25,239,590,2.32,10305,395
2026-03-08,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,108560,358,78336,8,249391,0.33,219,722,2.23,9792,318
2026-03-09,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,107479,247,57903,4,130098,0.23,234,539,1.62,14476,225
2026-03-10,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,107352,286,63719,6,177200,0.27,223,594,2.1,10620,278
2026-03-11,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,139799,321,70164,4,179986,0.23,219,502,1.25,17541,257
2026-03-12,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,86909,207,64970,3,221173,0.24,314,748,1.45,21657,340
2026-03-13,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,91692,239,69326,3,220655,0.26,290,756,1.26,23109,318
2026-03-14,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,103852,288,70038,6,303570,0.28,243,674,2.08,11673,433
2026-03-15,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,77654,251,67821,5,209860,0.32,270,873,1.99,13564,309
2026-03-16,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,130655,284,70926,4,222352,0.22,250,543,1.41,17732,313
2026-03-17,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,117027,286,73500,4,184807,0.24,257,628,1.4,18375,251
2026-03-18,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,96999,267,60789,4,169312,0.28,228,627,1.5,15197,279
2026-03-19,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,69211,187,51743,3,150075,0.27,277,748,1.6,17248,290
2026-03-20,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,81179,228,49982,4,147822,0.28,219,616,1.75,12495,296
2026-03-21,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,73495,228,59217,3,162969,0.31,260,806,1.32,19739,275
2026-03-22,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,89287,258,70943,6,254957,0.29,275,795,2.33,11824,359
2026-03-23,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,120119,258,60010,5,213805,0.21,233,500,1.94,12002,356
2026-03-24,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,109613,249,66299,3,186450,0.23,266,605,1.2,22100,281
2026-03-25,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,90121,207,55076,3,122754,0.23,266,611,1.45,18359,223
2026-03-26,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,108996,275,70367,4,182414,0.25,256,646,1.45,17592,259
